,revenue,dti_n,loan_amnt,fico_n,purpose,home_ownership_n,zip_code,title,unemployment_rate
0,0.2707971545314978,-0.26823416857140575,-0.5171425017711536,0.3323881013469046,0.26729560118302853,0.1528661238935296,1.006773115598611,0.37758638139208595,0.1323558540567244
1,0.15191195316448555,-0.2283229682676517,-0.4247205598102194,0.23180834108060258,0.10633807172780822,0.11373400164889542,1.0024083917762812,0.3279474387462839,0.061597118745291966
2,0.15191195316448555,-0.16586057733848236,-0.4247205598102194,0.1912409246996923,0.09909148048834583,0.029918895451449993,0.9848666550118089,0.29960724744938116,0.058427379195945796
3,0.06990589299035396,-0.11564986846493257,-0.2618178284340468,0.10532306052200258,0.0903382058402443,-0.1453120747064573,0.7603707724234813,0.2957190405299174,0.0350380835410556
4,0.06990589299035396,-0.05506880515431098,0.03661906982898061,0.10532306052200258,0.06584465052586619,,0.7092884294112117,0.2904037846008201,0.0350380835410556
5,0.013162133332337098,-0.009845384106087096,0.17715014007777335,-0.0828162564718197,0.05979679334122718,,0.6850071684841774,0.2821357289780233,0.022291779600407995
6,-0.07443316958990126,0.04601062182802489,0.17715014007777335,-0.0828162564718197,0.04369847546648712,,0.6822205512865426,0.27370262516451044,-0.017594877949527268
7,-0.28351372360283494,0.10986616840681823,0.23987272420627942,-0.3959941394990884,0.03989557352229031,,0.6667086629528304,0.2731578531981852,-0.16555371475656935
8,-0.41161731280867875,0.19327949628210592,0.30477922014759473,-0.3959941394990884,-0.02554288627539965,,0.658969962417414,0.2630530026481487,-0.16555371475656935
9,-0.41161731280867875,0.3423586462588656,0.34760875020237475,-0.8007728736270281,-0.07559885545238042,,0.6541617265914291,0.2587999438822304,-0.17425561361745598
10,,,,,-0.07945405203413297,,0.6317997727491032,0.255402972971626,
11,,,,,-0.11894721151327399,,0.626322237283154,0.255402972971626,
12,,,,,-0.21394737142086082,,0.6120767933521926,0.25262715111225503,
13,,,,,-0.2999319120068646,,0.5593893553859935,0.248362659172641,
